region,industry,anzsco4_code,occupation,employment_2025,annual_growth_rate_pct,employment_growth_2025_2035,retirements_2025_2035,total_new_workers_expected_by_2035,net_worker_demand_2025_2035,positive_worker_demand_2025_2035,is_primary_industry_statewide
Barwon,Administrative and support services,8112,Commercial cleaners,910.345123312,0.0021208257971,19.4921391224,437.0839043502,456.5760434726,456.57604347259996,456.5760434726,True
Barwon,Administrative and support services,8113,Domestic cleaners,343.8527611275,0.025223886631,97.2702145438,244.0307938387,341.3010083824,341.30100838249996,341.3010083824,True
Barwon,Administrative and support services,8114,Housekeepers,114.0533815002,0.00560613847,6.5577309617,39.8517476164,46.4094785781,46.4094785781,46.4094785781,False
Barwon,Administrative and support services,8115,Laundry workers,1.8497044983,-0.047139815073,-0.70841937329,0.5106581657,-0.19776120759,-0.19776120759000004,0.0,False
Barwon,Administrative and support services,8116,Other cleaners,158.710851493,0.0058241169736,9.4895654339,73.2493685134,82.7389339473,82.7389339473,82.7389339473,True
Barwon,Administrative and support services,8211,Building and plumbing labourers,32.3007946735,0.051309106344,20.9734706854,5.1414686771,26.1149393625,26.1149393625,26.1149393625,False
Barwon,Administrative and support services,8321,Packers,45.893632943,0.0038670555832,1.8059363829,16.5456539778,18.3515903607,18.3515903607,18.3515903607,False
Barwon,Administrative and support services,8393,Product quality controllers,7.4934839074,0.013708196881,1.0929604769,2.1213459038,3.2143063807,3.2143063807,3.2143063807,False
Barwon,Administrative and support services,8399,Other factory process workers,6.6436751365,-0.020667228324,-1.2521545885,1.7480206003,0.49586601185,0.4958660118,0.49586601185,False
Barwon,Administrative and support services,8412,Crop farm workers,9.5386920676,-0.039451729986,-3.1607470573,3.007482222,-0.1532648353,-0.1532648352999999,0.0,False
Barwon,Administrative and support services,8413,Forestry and logging workers,1.8655836605,-0.086324918719,-1.1092167263,0.20010103552,-0.90911569081,-0.9091156907799999,0.0,False
Barwon,Administrative and support services,8414,Garden and nursery labourers,136.6107856973,0.032690553935,51.8352624527,41.1042200068,92.9394824595,92.9394824595,92.9394824595,True
Barwon,Administrative and support services,8419,"Other farm, forestry and garden workers",78.4374924658,-0.03120698345,-21.3115080304,23.8343354077,2.5228273773,2.5228273773000005,2.5228273773,True
Barwon,Administrative and support services,8513,Kitchenhands,19.7975380684,-0.0017439710509,-0.34256631382,4.9003616328,4.557795319,4.55779531898,4.557795319,False
Barwon,Administrative and support services,8993,Handypersons,97.6694330969,-0.0025874120203,-2.4978887105,76.2417430035,73.743854293,73.743854293,73.743854293,False
Barwon,Administrative and support services,8999,Other miscellaneous labourers,58.2812895657,0.021365235221,13.7199324038,28.8925502307,42.6124826345,42.6124826345,42.6124826345,False
Barwon,"Agriculture, forestry and fishing",1111,Chief executives and managing directors,8.9159750251,-0.064366530201,-4.3321679063,2.0980624255,-2.2341054808,-2.2341054807999994,0.0,False
Barwon,"Agriculture, forestry and fishing",1112,General managers,8.9117777487,-0.08245550046,-5.1426946923,2.143643778,-2.9990509143,-2.9990509143,0.0,False
Barwon,"Agriculture, forestry and fishing",1212,Crop farmers,203.5907456018,0.018418759159,40.7646519751,83.3227026315,124.0873546066,124.0873546066,124.0873546066,True
Barwon,"Agriculture, forestry and fishing",1213,Livestock farmers,1150.1110932146,0.0060218139603,71.1647598537,438.9105776798,510.0753375335,510.0753375335,510.0753375335,True
Barwon,"Agriculture, forestry and fishing",1214,Mixed crop and livestock farmers,170.2417064221,0.054462290988,119.0769887033,85.6676776435,204.7446663468,204.7446663468,204.7446663468,True
Barwon,"Agriculture, forestry and fishing",1311,"Advertising, public relations and sales managers",12.9784826753,-0.042628079718,-4.5832879019,1.9692567218,-2.6140311801,-2.6140311801000005,0.0,False
Barwon,"Agriculture, forestry and fishing",1322,Finance managers,7.8518284181,-0.063843599798,-3.792493277,1.1235188675,-2.6689744094,-2.6689744095,0.0,False
Barwon,"Agriculture, forestry and fishing",1323,Human resource managers,7.9331581275,-0.057230152601,-3.5326487449,1.0697095862,-2.4629391587,-2.4629391587000002,0.0,False
Barwon,"Agriculture, forestry and fishing",1333,"Importers, exporters and wholesalers",7.6548805215,-0.058963175215,-3.4861425046,1.7019376805,-1.7842048241,-1.7842048241000001,0.0,False
Barwon,"Agriculture, forestry and fishing",1335,Production managers,18.852299496,-0.050787512473,-7.657952605,4.2657503959,-3.3922022091,-3.3922022091000006,0.0,False
Barwon,"Agriculture, forestry and fishing",1336,"Supply, distribution and procurement managers",6.6836674041,-0.05917722567,-3.0521088776,0.96134928437,-2.0907595933,-2.0907595932299996,0.0,False
Barwon,"Agriculture, forestry and fishing",1399,Other specialist managers,6.0938621761,-0.060102579191,-2.8151959567,1.8072141291,-1.0079818276,-1.0079818275999999,0.0,False
Barwon,"Agriculture, forestry and fishing",1421,Retail managers,26.8993157629,-0.049948227446,-10.7849224776,4.3724462891,-6.4124761885,-6.4124761885,0.0,False
Barwon,"Agriculture, forestry and fishing",1499,"Other hospitality, retail and service managers",4.4307997646,-0.061356326212,-2.0785160676,1.407454629,-0.67106143855,-0.6710614385999998,0.0,False
Barwon,"Agriculture, forestry and fishing",2211,Accountants,12.0321957715,-0.059511427563,-5.517710312,0.97303157638,-4.5446787356,-4.54467873562,0.0,False
Barwon,"Agriculture, forestry and fishing",2221,Financial brokers,7.0163279371,-0.060504124827,-3.2574462504,1.7276790912,-1.5297671592,-1.5297671592000002,0.0,False
Barwon,"Agriculture, forestry and fishing",2247,Management and organisation analysts,1.0111609485,-0.073517937764,-0.53997704955,0.093948856898,-0.44602819265,-0.446028192652,0.0,False
Barwon,"Agriculture, forestry and fishing",2254,Technical sales representatives,2.0587066955,-0.053310366749,-0.86836761898,0.31728644284,-0.55108117614,-0.5510811761400001,0.0,False
Barwon,"Agriculture, forestry and fishing",2339,Other engineering professionals,4.6259420337,-0.017527589991,-0.74976307981,2.1214557294,1.3716926496,1.37169264959,1.3716926496,False
Barwon,"Agriculture, forestry and fishing",2341,Agricultural and forestry scientists,48.5737180285,-0.014982378937,-6.8059426747,4.7359308879,-2.0700117867,-2.0700117867999994,0.0,True
Barwon,"Agriculture, forestry and fishing",2342,"Chemists, and food and wine scientists",3.3925411818,-0.017527589991,-0.5498560307,1.2066371233,0.65678109256,0.6567810926,0.65678109256,False
Barwon,"Agriculture, forestry and fishing",2544,Registered nurses,1.0542928446,-0.090845477634,-0.64753279404,0.19903415988,-0.44849863416,-0.44849863415999996,0.0,False
Barwon,"Agriculture, forestry and fishing",2621,"Database and systems administrators, and ict security specialists",6.8771681614,-0.054214650607,-2.9386262873,0.44601868023,-2.492607607,-2.49260760707,0.0,False
Barwon,"Agriculture, forestry and fishing",3111,Agricultural technicians,17.4539349668,-0.063047645823,-8.3533686056,1.0008406535,-7.352527952,-7.3525279521,0.0,True
Barwon,"Agriculture, forestry and fishing",3113,Primary products inspectors,1.0596241721,-0.079108322378,-0.59485497387,0.18298570956,-0.41186926431,-0.41186926431,0.0,False
Barwon,"Agriculture, forestry and fishing",3114,Science technicians,6.8310132344,-0.046116945184,-2.5707496946,1.3419824139,-1.2287672807,-1.2287672806999999,0.0,False
Barwon,"Agriculture, forestry and fishing",3212,Motor mechanics,7.9688480792,-0.062448076928,-3.7871869386,2.1843463818,-1.6028405568,-1.6028405568,0.0,False
Barwon,"Agriculture, forestry and fishing",3221,"Metal casting, forging and finishing trades workers",2.9440231859,-0.025509220345,-0.67039958316,0.23101959127,-0.43937999188,-0.43937999189000004,0.0,False
Barwon,"Agriculture, forestry and fishing",3223,Structural steel and welding trades workers,15.7689475792,-0.055117675486,-6.8239555357,6.9331359319,0.10918039618,0.1091803962000002,0.10918039618,False
Barwon,"Agriculture, forestry and fishing",3232,Metal fitters and machinists,12.881667411,-0.039770005056,-4.2969745437,4.4716666319,0.17469208813,0.1746920881999996,0.17469208813,False
Barwon,"Agriculture, forestry and fishing",3411,Electricians,8.6245298305,-0.061717061639,-4.0633875381,2.8018890992,-1.2614984389,-1.2614984389,0.0,False
Barwon,"Agriculture, forestry and fishing",3512,Butchers and smallgoods makers,1.0917782073,-0.072273633078,-0.57615385563,0.22659169637,-0.34956215926,-0.34956215926,0.0,False
Barwon,"Agriculture, forestry and fishing",3513,Chefs,2.9747549481,-0.05612745648,-1.3052614746,0.31532078172,-0.98994069291,-0.98994069288,0.0,False
Barwon,"Agriculture, forestry and fishing",3611,Animal attendants and trainers,26.2248861355,-0.038711168352,-8.5542339828,4.2724444125,-4.2817895703,-4.2817895703,0.0,False
Barwon,"Agriculture, forestry and fishing",3612,Shearers,49.8294274994,-0.019782238148,-9.0245972508,18.5847405703,9.5601433195,9.5601433195,9.5601433195,True
Barwon,"Agriculture, forestry and fishing",3621,Florists,2.7766720083,-0.092785713863,-1.7280393294,0.34169674835,-1.386342581,-1.38634258105,0.0,False
Barwon,"Agriculture, forestry and fishing",3622,Gardeners,71.0334848276,-0.017387016327,-11.427741994,13.9961117533,2.5683697594,2.5683697592999994,2.5683697594,False
Barwon,"Agriculture, forestry and fishing",3623,Greenkeepers,2.3704748877,-0.072798778021,-1.2572694679,0.64001546891,-0.61725399899,-0.61725399899,0.0,False
Barwon,"Agriculture, forestry and fishing",3624,Nurserypersons,25.2239603913,-0.068905855418,-12.8716205769,7.5922527979,-5.279367779,-5.279367779,0.0,True
Barwon,"Agriculture, forestry and fishing",3999,Other miscellaneous technicians and trades workers,9.0497116195,-0.071218411627,-4.7268561434,1.8949126377,-2.8319435057,-2.8319435057,0.0,False
Barwon,"Agriculture, forestry and fishing",4231,Aged and disabled carers,4.3087084645,-0.068866455786,-2.197812477,0.98326854453,-1.2145439324,-1.2145439324699998,0.0,False
Barwon,"Agriculture, forestry and fishing",4311,Bar attendants and baristas,4.0304724514,-0.067565093778,-2.0281169323,0.18678331881,-1.8413336135,-1.8413336134900002,0.0,False
Barwon,"Agriculture, forestry and fishing",4312,Cafe workers,1.3485662602,-0.064734263652,-0.65797268833,0.13959413943,-0.51837854891,-0.5183785489,0.0,False
Barwon,"Agriculture, forestry and fishing",5111,"Contract, program and project administrators",7.6877945484,-0.059259494797,-3.514296586,0.96088269033,-2.5534138957,-2.55341389567,0.0,False
Barwon,"Agriculture, forestry and fishing",5121,Office managers,15.5529901191,-0.064372394942,-7.5575170464,6.0611972588,-1.4963197876,-1.4963197876,0.0,False
Barwon,"Agriculture, forestry and fishing",5212,Secretaries,4.2264898807,-0.065225206456,-2.0734614556,1.9751291124,-0.098332343122,-0.09833234319999984,0.0,False
Barwon,"Agriculture, forestry and fishing",5311,General clerks,25.3298399894,-0.052276134604,-10.5234011467,5.9237699249,-4.5996312219,-4.599631221799999,0.0,False
Barwon,"Agriculture, forestry and fishing",5321,Keyboard operators,7.4498695143,-0.076347769069,-4.0829440561,1.4305051783,-2.6524388778,-2.6524388778,0.0,False
Barwon,"Agriculture, forestry and fishing",5421,Receptionists,2.9599983396,-0.062956933131,-1.4151459664,0.74456220717,-0.67058375924,-0.6705837592299999,0.0,False
Barwon,"Agriculture, forestry and fishing",5511,Accounting clerks,13.4664623128,-0.057185605962,-5.9931081637,14.1996796695,8.2065715059,8.2065715058,8.2065715059,False
Barwon,"Agriculture, forestry and fishing",5512,Bookkeepers,35.0635942899,-0.050232240919,-14.120991222,22.357370934,8.2363797121,8.236379711999998,8.2363797121,False
Barwon,"Agriculture, forestry and fishing",5513,Payroll clerks,5.1969130685,-0.059173449361,-2.3730664638,2.6880510677,0.3149846039,0.31498460390000016,0.3149846039,False
Barwon,"Agriculture, forestry and fishing",5911,Purchasing and supply logistics clerks,14.2103415728,-0.055809220679,-6.2082767267,2.1485184879,-4.0597582388,-4.059758238800001,0.0,False
Barwon,"Agriculture, forestry and fishing",5912,Transport and despatch clerks,6.2221048975,-0.049767249551,-2.4875635286,1.2630384797,-1.2245250489,-1.2245250489,0.0,False
Barwon,"Agriculture, forestry and fishing",6111,"Auctioneers, and stock and station agents",2.3300204909,0.0030976220416,0.073189656101,1.009944984,1.0831346401,1.083134640101,1.0831346401,False
Barwon,"Agriculture, forestry and fishing",6113,Sales representatives,9.3453495175,-0.063853554279,-4.5143891326,1.127877119,-3.3865120136,-3.3865120136,0.0,False
Barwon,"Agriculture, forestry and fishing",6211,Sales assistants (general,22.3774077956,-0.062826986012,-10.6822113327,2.7930025019,-7.8892088307,-7.8892088307999995,0.0,False
Barwon,"Agriculture, forestry and fishing",6219,Other sales assistants and salespersons,1.6349878411,-0.13214908412,-1.2387410223,0.16099643215,-1.0777445901,-1.07774459015,0.0,False
Barwon,"Agriculture, forestry and fishing",7113,Paper and wood processing machine operators,3.2006907066,-0.02271345751,-0.65700825782,0.75326665163,0.096258393816,0.0962583938099999,0.096258393816,False
Barwon,"Agriculture, forestry and fishing",7129,Other stationary plant operators,3.9804282224,-0.066410867229,-1.9783194226,0.74703423013,-1.2312851925,-1.2312851924700001,0.0,False
Barwon,"Agriculture, forestry and fishing",7211,"Agricultural, forestry and horticultural plant operators",78.7226815493,0.003952365069,3.1673334541,37.3455700958,40.5129035499,40.5129035499,40.5129035499,True
